time,travel time,sample count
2019-02-23 16:00:00,7.34,484
2019-02-21 17:00:00,8.64,483
2019-02-08 06:00:00,9.21,417
2019-03-02 13:00:00,9.19,408
2019-02-10 14:00:00,9.34,422
2019-02-17 16:00:00,8.47,481
2019-02-15 11:00:00,6.71,478
2019-02-20 09:00:00,7.37,477
2019-02-10 23:00:00,11.18,391
2019-02-25 06:00:00,6.79,480
2019-02-08 15:00:00,9.82,423
2019-02-10 05:00:00,9.94,343
2019-02-13 23:00:00,23.91,407
2019-02-03 16:00:00,8.96,410
2019-03-02 18:00:00,10.15,408
2019-02-10 10:00:00,8.75,413
2019-02-20 10:00:00,7.13,475
2019-03-02 09:00:00,8.76,404
2019-03-02 15:00:00,9.4,406
2019-02-05 12:00:00,9.52,416
2019-02-10 15:00:00,9.38,421
2019-02-10 01:00:00,9.51,339
2019-02-18 02:00:00,7.44,421
2019-02-19 10:00:00,6.81,484
2019-02-11 03:00:00,24.91,347
2019-02-18 23:00:00,8.09,469
2019-03-02 21:00:00,8.8,402
2019-02-27 10:00:00,7.38,457
2019-02-23 18:00:00,6.5,484
2019-02-18 11:00:00,6.78,483
2019-02-04 08:00:00,9.15,419
2019-02-12 03:00:00,9.23,366
2019-02-27 00:00:00,6.7,460
2019-02-16 04:00:00,9.04,432
2019-02-03 10:00:00,8.62,375
2019-02-20 00:00:00,7.04,454
2019-03-02 11:00:00,8.92,407
2019-03-02 12:00:00,9.27,408
2019-02-18 17:00:00,9.96,484
2019-02-15 22:00:00,7.34,475
2019-02-05 14:00:00,9.51,422
2019-02-17 15:00:00,6.75,477
2019-02-28 13:00:00,9.21,408
2019-02-05 19:00:00,9.37,416
2019-03-03 00:00:00,8.86,26
2019-02-03 05:00:00,9.26,310
2019-02-09 04:00:00,13.04,347
2019-02-24 13:00:00,6.83,483
2019-02-13 04:00:00,10.24,392
2019-02-09 07:00:00,13.09,396
2019-02-17 03:00:00,11.38,421
2019-03-01 18:00:00,11.26,403
2019-02-11 16:00:00,9.98,423
2019-02-08 09:00:00,9.22,421
2019-02-10 12:00:00,8.86,415
2019-02-04 19:00:00,9.58,412
2019-02-21 12:00:00,6.75,481
2019-03-02 14:00:00,9.04,406
2019-02-20 11:00:00,6.96,472
2019-02-22 00:00:00,6.79,463
2019-02-25 20:00:00,8.37,475
2019-02-15 01:00:00,6.7,445
2019-02-27 08:00:00,7.02,484
2019-02-16 17:00:00,6.81,483
2019-02-09 20:00:00,16.03,403
2019-02-10 11:00:00,8.79,418
2019-02-22 22:00:00,6.84,477
2019-02-25 01:00:00,6.48,428
2019-02-18 10:00:00,7.13,477
2019-02-25 10:00:00,6.49,472
2019-02-07 02:00:00,9.24,389
2019-02-16 21:00:00,10.56,480
2019-02-11 10:00:00,9.53,418
2019-02-11 15:00:00,9.81,422
2019-02-15 18:00:00,7.64,478
2019-02-18 03:00:00,7.16,438
2019-02-05 08:00:00,12.73,412
2019-02-09 17:00:00,10.08,411
2019-02-12 22:00:00,9.65,405
2019-02-25 18:00:00,6.99,480
2019-02-20 14:00:00,8.61,478
2019-02-12 23:00:00,9.09,406
